¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‹(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46765
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7008
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42538
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18675
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07558
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93414
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85515
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.84434
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.9515
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.20783
(399.04, 12.61, 328.91) (363.95, 3.73, 321.24) (0.81, 2.16, 0.81) Human 20.12428
(399.04, 12.61, 328.91) (363.95, 3.73, 321.24) (0.81, 2.16, 0.81) Human 19.94895
(399.04, 12.61, 328.91) (363.95, 3.73, 321.24) (0.81, 2.16, 0.81) Human 19.89996
(399.04, 12.61, 328.91) (363.95, 3.73, 321.24) (0.81, 2.16, 0.81) Human 19.85505
(399.04, 12.61, 328.91) (363.95, 3.73, 321.24) (0.81, 2.16, 0.81) Human 19.81422
(399.04, 12.61, 328.91) (363.95, 3.73, 321.24) (0.81, 2.16, 0.81) Human 19.77738
(399.04, 12.61, 328.91) (363.95, 3.73, 321.24) (0.81, 2.16, 0.81) Human 19.78559
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.22129
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.713962
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24771
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7886
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3899
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02649
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70808
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42996
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20972
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.088
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94408
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86521
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.84929
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.95711
™(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.21559
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.68177
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.53764
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228656
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.723575
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2554
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79716
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39914
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0342
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71516
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43461
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23232
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10076
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95448
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.87585
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.85503
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.9636
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.22313
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.67556
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.51079
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.236084
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.732622
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26276
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80535
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40796
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04169
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72205
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43933
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25452
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11384
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96534
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88171
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.86156
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.97098
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.23154
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.67702
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.48483
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.243687
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.741108
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26977
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81294
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41638
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04896
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72873
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44411
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27633
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12726
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97617
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88795
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.86888
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.97926
™(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.24098
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.68672
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.45976
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250777
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.749019
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27644
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82008
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42438
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05601
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73521
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44896
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29773
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14102
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98722
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89491
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.87699
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.98843
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.25144
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.69896
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.43559
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.257354
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.756356
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28276
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82686
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43196
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06282
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74148
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45386
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31871
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1551
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99879
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9026
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.88589
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.99849
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.2629
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.71216
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.41479
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263411
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.763124
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28874
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83326
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43913
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06941
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74755
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45883
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33928
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16648
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01089
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91101
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.89557
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.00945
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.2754
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.72654
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.40626
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.268944
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.7693
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29437
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83927
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44587
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07576
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75341
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46385
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35941
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17828
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0235
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92015
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.90605
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.0213
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.28892
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.74209
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.42697
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.273959
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.774897
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29965
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84491
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45218
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08126
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75906
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46895
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37911
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19048
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03664
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93001
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.91732
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.03405
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.30345
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.75882
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.43724
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27844
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.7799
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30457
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85017
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45807
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08612
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76449
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47441
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39836
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2031
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0503
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9406
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.92939
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.0477
–(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.31902
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.7874
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.41698
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.282393
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.784314
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30913
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85503
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46352
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09078
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76972
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49082
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41715
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21613
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06448
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95191
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.94224
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.06224
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.33561
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.81031
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.40978
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.285815
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.788136
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31334
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85952
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46854
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09526
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77473
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50682
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43549
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22958
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07918
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96395
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.95589
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.07769
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.36991
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.8344
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.40435
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.2887
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.791362
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31719
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8636
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47312
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09953
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77952
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5224
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45336
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24344
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09441
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97673
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.97034
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.09404
˜(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.39189
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.85971
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.40071
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.291055
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.793988
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32067
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86731
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47727
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10362
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78409
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53757
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47076
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25771
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10786
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99022
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.98558
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.13246
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.41492
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.88623
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.39885
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.29287
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.796014
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32379
(399.04, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87061
