¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(356.61, 7.07, 354.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84618
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078198
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339738
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608105
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873669
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180662
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558429
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985435
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488015
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.322018
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.9168
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58927
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3053
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14631
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13071
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1189
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83101
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.01991
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.37059
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.665823
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858803
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07063
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331468
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.596745
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861327
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172987
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550284
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976313
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.495969
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.297462
ì(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.887212
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55648
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27726
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1093
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09314
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51088
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74757
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90054
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.22147
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656089
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848342
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063102
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323242
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585621
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849245
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165375
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.542185
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.967243
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.502836
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.273069
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.858002
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52425
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24945
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07295
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05627
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43853
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65377
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.77312
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.07409
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646527
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838071
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.055617
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315064
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574734
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83742
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157827
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53413
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95751
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.508613
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.248842
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.829168
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49259
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22188
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04053
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02009
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45572
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5614
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64768
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.92842
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637142
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827988
ë(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048176
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306935
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564084
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825856
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150342
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526122
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947771
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513291
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.224784
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.800714
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46149
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1927
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01391
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98765
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47029
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8539
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52418
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.78449
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627931
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818095
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040777
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298854
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55367
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814549
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142924
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518164
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.938117
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516864
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.200896
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.772639
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43095
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16285
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98755
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96166
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4822
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34714
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.40263
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.64227
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.618896
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808392
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033425
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290826
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543492
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8035
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135572
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510255
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.928553
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.519332
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177184
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.744943
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40097
ì(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13356
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96146
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93599
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49144
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44816
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.28299
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.50178
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610037
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798879
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026122
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282849
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533552
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.794317
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.128286
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502398
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.919079
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.520691
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.153651
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.718822
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37154
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10481
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93565
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91063
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49802
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37365
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.51969
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.363
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601354
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789553
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018865
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274925
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523847
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787786
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12107
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494592
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909693
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.520941
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.129994
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.694693
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34267
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07662
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91011
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88559
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50189
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3005
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.15751
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.22593
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592845
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78042
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011658
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267056
ï(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514378
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781317
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113922
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.486841
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900403
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.520081
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.106486
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.670763
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31434
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04896
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88485
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86087
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50309
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22869
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08086
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.09751
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584515
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771475
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004499
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259243
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505146
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774912
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106848
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479142
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891206
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.518109
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.083304
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.647037
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28657
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02186
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85987
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83627
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47058
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1582
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00558
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.97318
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.82889
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576358
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764228
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997394
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251486
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49615
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768571
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.099843
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471502
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882101
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.515033
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.060452
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.623516
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25934
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99529
í(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83517
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81201
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42054
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08903
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93165
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.93783
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.65705
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56838
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757744
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99034
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243788
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487388
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762294
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092911
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463917
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873092
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507511
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.037929
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.600203
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23266
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96926
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80974
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78809
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3711
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02117
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85906
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.82855
(355.18, 7.09, 355.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.48834
