¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481483
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.631599
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.558722
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.511769
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.572813
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.636435
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2875
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.597857
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38479
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767643
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186319
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.159845
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.111578
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.070708
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.035361
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.796732
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.766537
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.738247
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.711832
ô(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.687264
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.234913
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.873826
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.268208
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.171343
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.07823
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.988727
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.902689
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.819986
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.740492
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.664093
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.59068
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.520144
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.578043
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.641742
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293023
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604601
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942661
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776946
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194468
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646399
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.25633
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.104208
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.068715
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.815895
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.785626
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.757268
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.73079
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.706162
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.257788
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.900458
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.307364
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.209747
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.115915
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.025717
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.939013
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.855666
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.775557
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.698563
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.624577
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.55349
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.588769
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.665462
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298473
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614801
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.949833
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786234
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202599
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655396
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.278386
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.240726
ş(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.205157
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.836878
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.806532
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.778098
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.751548
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.726854
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.280985
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.927478
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.348833
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.250416
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.161448
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.076458
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.994767
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.916257
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.840816
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.768333
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.698711
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.631858
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.642502
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.720144
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303853
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.621294
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.956945
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795464
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210752
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664349
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.302379
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.264611
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.228941
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.859703
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.829268
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.800754
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.774127
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.749361
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.809849
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.791978
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.775886
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.790107
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.261804
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.175078
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.091717
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.011597
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.934605
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.860628
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.789567
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.721323
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.67388
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.777271
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311546
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627734
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963998
… (379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804635
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218856
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673353
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.328331
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.174063
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.139192
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.884391
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.853866
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.82526
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.798552
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.773708
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.328343
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.982678
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.17413
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.45846
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.366338
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.277784
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.192663
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.745882
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.740177
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.736185
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.733896
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.733315
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.700879
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.836918
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325935
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634118
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.97099
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813768
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226978
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.277452
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.22947
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.187912
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.152985
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.910971
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.880342
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.851645
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.824843
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.799917
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.352499
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.531507
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.56378
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.598145
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.475233
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.384755
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.297785
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.214191
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.133852
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.056652
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.982483
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.911241
ñ(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.755655
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.899158
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331731
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640443
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977921
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348288
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235085
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.295997
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.247895
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.203611
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.168619
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.939468
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.908731
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.879929
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.853035
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.828016
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.29836
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.275829
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.255206
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.236472
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.219606
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.204596
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.19142
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.3218
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.239655
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.160713
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.084867
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.011722
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.820313
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.964072
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337473
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64671
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984785
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.355839
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243176
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.322479
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.268248
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.225315
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.189758
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.969913
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.93906
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.910149
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.883151
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.858037
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.329968
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.307349
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.286645
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.267837
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.250902
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.235828
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.222598
ñ(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.211198
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.201618
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.269053
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.191442
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.116262
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.887682
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.031746
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.343157
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652914
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991582
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363317
(379.43, 15.85, 278.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251255
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.352278
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.299099
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.252716
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.216383
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.002337
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.97136
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.942332
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.915224
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.890009
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.36363
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.340918
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.320127
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.301236
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.284231
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.269089
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.2558
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.244347
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.234722
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.226912
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.260121
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.225076
(379.43, 15.85, 278.93) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.957852
