¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€ (434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841885
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.758975
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.763706
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.769763
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.777154
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.785885
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.795965
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.807405
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.820215
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.834408
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32567
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.4707
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.43303
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.39855
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.3672
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.33897
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.31382
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.29173
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.27268
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.25664
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.24361
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.23357
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.43476
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.641818
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279001
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538738
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822249
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13292
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.833163
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.836938
à(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.842056
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.848514
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.856324
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.865491
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.876024
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21214
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08047
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09734
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2583
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.26921
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.23223
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.19838
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.16764
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.13996
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.11532
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.09371
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.07509
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.05944
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.04676
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.03703
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.427604
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633215
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855492
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527801
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810325
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119836
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460327
(433.11, 14.71, 314.63) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.917989
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247362
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700149
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207448
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779591
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42972
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17477
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03699
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04616
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19214
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.07583
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.0395
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.00626
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.97608
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.94894
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.92479
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.90362
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.88541
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.87014
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.8578
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.84836
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.420208
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.624692
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846241
Ô(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517024
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798512
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106881
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446084
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820882
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227558
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678055
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182613
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751513
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39771
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13794
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99419
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99412
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12713
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.89017
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.85446
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.8218
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.79217
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.76552
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.74184
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.7211
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.70328
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.68836
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.67634
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.66718
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.41254
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616253
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83708
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077217
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786849
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094051
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431947
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805216
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208009
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656235
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158129
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723809
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36613
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10166
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95201
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94018
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06328
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.71189
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.67677
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.64466
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.61554
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.58937
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.56613
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.5458
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.52835
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.51377
Ï(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.50205
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.49316
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404816
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607894
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828009
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06734
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775244
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081378
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417966
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188742
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.57026
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133962
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696499
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33502
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06587
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91046
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88719
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00059
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.54064
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.50608
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.47451
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.44588
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.42017
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.39735
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.3774
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.36031
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.34605
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.33461
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.32597
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.397167
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599618
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81903
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057565
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317777
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068835
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404119
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770828
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169683
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.483975
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.454013
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.425732
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.399102
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.374095
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.350682
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.328845
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.308558
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.37613
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.34211
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.31104
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.28288
Û(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.2576
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.23519
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.21561
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.19885
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.18489
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.17372
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.16533
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.389596
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59143
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810144
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047892
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30721
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056391
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390453
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753881
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.432329
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.401083
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.37153
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.343638
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.317378
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.292721
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.269641
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.260615
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.283933
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.21805
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.18455
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.15396
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.12625
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.10139
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.07935
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.06013
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.04369
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.03002
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.01911
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.01094
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.382104
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583326
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801353
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038324
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29676
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579306
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376957
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737151
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.352273
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.321437
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.292276
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.302945
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.32108
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.34074
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.361944
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.384716
Ó(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.409076
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.06615
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.03314
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 14.00301
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.97572
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.95126
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.92959
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.9107
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.89456
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.88117
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.8705
(433.11, 14.71, 314.63) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.86255
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37469
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575306
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792655
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028859
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286424
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567547
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363586
(433.11, 14.71, 314.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720667
(433.11, 14.71, 314.63) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.380517
