¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.246836
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619304
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811463
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994008
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175731
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370119
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578443
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802231
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036866
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123059
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212783
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306267
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403644
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505152
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610965
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721366
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836535
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923203
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00934
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098965
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209245
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389777
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580149
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783871
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043866
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321591
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6717
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.268578
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.438105
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620056
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812994
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988715
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170098
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364085
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572024
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795339
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035776
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137295
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227459
º(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321358
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419163
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521151
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627468
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73836
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837148
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919863
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005926
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095423
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188584
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359511
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548458
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747924
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958714
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230317
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521698
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.269387
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.438995
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620987
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814203
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983843
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164898
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358524
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566071
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788947
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028899
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152719
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243291
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33765
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43598
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538427
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645283
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755816
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835287
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917932
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003912
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093376
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186493
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330939
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518604
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716621
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925848
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147244
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428463
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.270406
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.440078
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622159
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.810001
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979329
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160104
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353436
¶(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560606
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783078
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022617
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169303
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260314
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355191
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454013
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557005
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664461
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755309
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83474
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917369
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003361
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092836
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185925
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30407
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490516
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687189
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895013
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114854
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347667
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.271583
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44133
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6235
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817404
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975256
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155741
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348778
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555616
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777751
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016878
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187019
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278552
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373927
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473339
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57691
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679775
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756153
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835597
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918255
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004287
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093763
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186878
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283787
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464161
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659607
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866096
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08449
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315742
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.272933
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.442763
·(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625033
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823994
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98134
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151815
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344588
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551107
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772927
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011689
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205915
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298015
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393959
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493929
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598152
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681943
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758362
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83785
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920561
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006623
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096157
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189342
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286309
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439524
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633876
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839079
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056131
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285924
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274442
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44438
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62677
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826745
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991361
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156526
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340834
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547092
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76863
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007073
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226029
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318703
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415236
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515851
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611861
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685396
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761913
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841481
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924278
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010437
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10006
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193333
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290402
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416647
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609869
¶(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813961
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02974
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258206
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.276128
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.446191
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628717
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82969
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001938
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167699
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344225
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543592
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764828
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003017
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24734
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340605
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437823
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539104
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616577
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69022
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766806
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846498
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929422
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01571
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105432
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19881
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296054
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397269
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587658
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790647
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005312
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232533
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.277977
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448162
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631227
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832829
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012959
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17943
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356648
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545633
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761588
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999503
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256236
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363811
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461684
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551683
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622571
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696352
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773098
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852945
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936008
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022388
¸(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11231
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205864
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303258
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404638
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567178
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769207
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982812
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20891
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.279998
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45033
