¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Œ(424.05, 9.48, 363.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19926
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22459
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234066
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471179
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728407
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998624
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300741
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.638922
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.011594
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.409707
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869801
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00109
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58203
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16437
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81256
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17883
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40659
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64559
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89648
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16018
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43756
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72962
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03749
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30729
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58816
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8742
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17473
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49068
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82328
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17366
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222869
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459055
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71524
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98799
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.285802
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622501
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.993464
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.396903
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85087
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984694
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54248
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11631
×(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75864
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22815
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45792
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69903
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95222
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21829
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49825
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79306
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03551
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26183
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51209
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80494
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11286
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43692
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77796
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12632
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211767
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447035
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702185
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97752
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270985
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606218
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975489
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.384161
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.832106
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968401
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50014
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06911
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7057
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27976
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51159
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75489
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01042
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27906
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5617
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78061
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99594
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22094
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45619
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72839
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03307
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35368
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69139
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04746
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200757
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435117
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689245
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965683
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256291
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590074
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957672
â(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.364401
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388439
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941869
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45855
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02279
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65375
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33356
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56759
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81322
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07126
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34252
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53983
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74493
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95913
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18291
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41685
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6615
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95695
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27431
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60849
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96078
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189843
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423306
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676421
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951715
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241724
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57407
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940015
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344823
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361564
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911667
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44238
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97734
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60281
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30645
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62602
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8741
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12476
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31219
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50776
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71187
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92495
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1476
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38033
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62377
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88445
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19863
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52952
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8783
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179025
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4116
Ø(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663716
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93788
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230719
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55821
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.922518
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325427
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334909
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881693
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43691
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96899
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56063
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25013
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6869
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91792
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09688
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28351
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47815
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68131
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89347
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11504
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34669
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58892
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84243
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12671
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45443
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79978
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168307
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400002
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65113
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.924175
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22004
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.542495
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.905185
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306218
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308493
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851982
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43203
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96358
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5546
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21548
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72216
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89315
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07134
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2572
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45105
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65333
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86453
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08521
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31585
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55702
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8094
Ö(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07367
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38312
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74998
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157687
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388512
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638663
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910603
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20724
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526925
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888017
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80002
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282331
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822567
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42761
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95872
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54916
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2094
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7729
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93817
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1104
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28988
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47699
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6722
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87587
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0885
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31056
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54261
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78525
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04253
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3183
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84853
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148432
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377135
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626319
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897168
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192564
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511502
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871015
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776776
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256351
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793424
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39877
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95443
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54437
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20285
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69069
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9983
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17225
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35359
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54262
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7398
Ü(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9456
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16043
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38483
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6194
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86461
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12125
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40924
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93043
(424.72, 9.53, 363.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140177
