¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.503186
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941534
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249151
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587913
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961484
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375499
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837628
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353645
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936874
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6114
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4233
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34359
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40829
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62692
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55145
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35249
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72214
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07195
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665937
Â(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939939
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246437
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584897
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958168
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371839
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837817
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349043
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931661
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60958
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42118
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33552
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39421
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59095
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43688
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22556
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83288
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28662
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664429
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938289
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243647
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581846
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954793
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371371
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835173
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344296
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92629
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60749
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41874
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32723
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37478
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4742
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32529
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10208
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.66915
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.6098
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.63776
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662931
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936661
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240778
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578686
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953061
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371322
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832479
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339422
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920771
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60509
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41592
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31872
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35523
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35954
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.82674
è(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.57488
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.45276
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.40212
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.42898
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.53195
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.72043
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661372
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934972
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237829
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575819
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952895
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371174
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829677
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334446
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915132
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60236
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41278
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31002
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26947
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24694
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.57637
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.35356
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.24548
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.20291
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.22875
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.33404
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.52212
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.88859
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659809
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933267
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234839
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575602
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952638
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370892
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82687
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329317
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909341
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59935
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40929
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30106
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18409
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13638
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.33779
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.14186
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.04682
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.01176
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.03662
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.144
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.33158
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.69375
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 17.27932
ä(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 17.22746
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 17.21351
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658173
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931505
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23372
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57526
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952257
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370473
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823955
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324087
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903409
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59605
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40542
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26278
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10888
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02781
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.11871
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.93928
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.85637
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.82828
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.85223
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.96146
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.14845
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.50634
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.78283
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.77549
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.77142
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.77062
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65654
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929714
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233344
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574824
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951791
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369925
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821074
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318738
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89733
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59244
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40122
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19856
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.035
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92122
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.92019
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.74534
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.67373
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.6521
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.67519
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.78608
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.97239
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.32603
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.60548
ç(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.60186
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.60147
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.60433
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654887
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927913
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232851
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574294
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951179
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369245
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8181
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313264
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891152
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58851
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38869
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13513
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96251
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81657
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.73011
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.56302
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.49848
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.48289
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.50772
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.61752
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.80307
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 14.15248
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.52721
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.52593
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.52787
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.53304
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653193
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926064
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232252
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573659
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950468
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368483
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815044
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309358
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885499
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5843
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35702
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07255
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89135
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71383
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.54806
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.39356
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.33032
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.32032
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.34847
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.45549
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.6402
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.98542
å(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.5134
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.51411
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.51804
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.52521
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651486
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924192
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231624
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572912
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949653
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367565
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811994
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305932
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881619
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57982
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32603
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01075
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82151
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61648
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.37363
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.2309
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.16888
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.1641
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.19531
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.29967
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.48349
(408.80, 14.40, 245.70) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 13.82456
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.55938
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.56227
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.5684
(408.80, 14.40, 245.70) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 16.57776
(408.80, 14.40, 245.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64973
