¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.972943
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884955
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112699
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360041
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629606
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924486
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248231
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605336
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001065
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441942
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936127
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492749
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10279
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82514
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66119
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61125
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70581
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01155
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3796
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66765
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5765
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56255
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44781
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5886
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.479337
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.674051
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884309
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359301
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628804
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923568
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247257
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604245
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999883
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440618
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934674
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490765
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10722
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83023
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66714
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60774
„(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70161
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00653
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29862
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54391
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34863
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38999
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35013
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63671
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478902
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673577
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883811
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111467
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358717
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62818
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922885
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246466
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603379
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99891
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439567
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933442
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489116
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.112
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83578
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67356
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60487
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69825
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00247
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22035
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42363
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12878
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22375
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39747
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68936
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478562
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673237
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883431
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111039
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358257
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627648
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922325
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245861
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60271
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998156
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438728
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932522
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487889
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1172
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84171
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67341
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60268
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69566
ÿ(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99939
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14471
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30667
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91657
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06369
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44856
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74656
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478319
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883169
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110744
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357923
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627295
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921914
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24544
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602236
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997643
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438163
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931881
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487775
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1216
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84811
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67211
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6012
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6939
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99727
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07165
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19299
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71176
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86079
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50343
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80837
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478226
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672842
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882998
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110585
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357743
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627121
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921711
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245202
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601988
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997348
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43784
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93152
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481797
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11473
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8405
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64301
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57113
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6929
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99608
ÿ(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0012
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10637
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50434
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50529
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8308
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478173
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672816
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882973
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110532
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357719
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627068
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921658
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24515
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601907
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997296
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437758
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931411
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47609
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10823
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83305
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6105
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53319
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69271
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96148
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93321
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05467
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28362
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38308
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29728
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64784
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478272
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672897
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883066
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110642
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357821
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627194
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921785
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245283
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60205
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997459
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43795
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93161
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470741
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10215
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82599
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57881
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49615
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69334
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89832
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86768
€(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00525
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07072
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14517
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09649
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47134
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478437
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673082
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883249
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110858
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358049
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62744
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922062
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2456
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602419
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997837
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438354
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93212
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465714
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09641
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81395
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54781
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69475
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83729
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8046
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95811
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83997
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91593
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90271
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30116
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478698
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673373
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883581
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111208
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35843
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627867
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922546
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246099
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602956
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998459
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439031
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928391
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461009
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09104
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79036
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51759
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42473
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69698
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77831
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7439
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91323
†(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61712
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69504
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71326
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13712
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.479081
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67377
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884029
(377.12, 7.52, 342.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111667
