¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472061
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362415
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707237
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023325
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131211
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243693
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360971
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483309
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610998
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744311
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883564
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029102
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181356
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36477
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646194
¶(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947083
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26942
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62348
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02335
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45686
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92826
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506745
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765005
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048591
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362631
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707469
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949986
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055618
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165718
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280504
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400221
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525117
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655524
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791677
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934001
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082802
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238474
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401435
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681087
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985733
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31224
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68493
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09138
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53236
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01225
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50858
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766975
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048763
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362811
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707667
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879032
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982493
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090296
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202697
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319879
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44215
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56974
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703008
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842189
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987712
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13993
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299175
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718737
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02741
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36819
¶(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75023
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1637
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61266
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10167
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510379
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768965
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050358
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362975
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707857
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810355
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91169
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01734
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12744
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242233
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361967
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486909
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617355
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753587
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895966
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044861
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200629
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363715
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534614
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759352
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07234
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43107
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8197
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24072
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6982
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19694
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512228
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770967
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05254
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363104
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648442
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743881
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843248
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946806
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054666
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167177
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284498
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406879
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534635
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668062
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807446
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953175
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105577
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265144
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432259
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607423
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803175
µ(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13201
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49805
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89377
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32278
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79133
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32235
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514105
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77299
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054753
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363238
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585927
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679521
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777004
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878532
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984339
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094625
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209599
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329564
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454756
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585464
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722004
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864713
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013923
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17012
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340379
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522467
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713771
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895462
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23663
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62851
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05383
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51695
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02305
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515964
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775029
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056934
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364839
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525394
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61824
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721015
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828223
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93996
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056553
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17825
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3053
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437997
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576794
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721884
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873751
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032783
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19948
¸(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374272
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557765
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745072
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893927
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04937
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40697
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81434
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2572
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74024
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2691
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517833
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777849
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062659
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373975
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541671
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64101
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744528
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852447
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965003
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082401
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204955
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332934
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466609
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606375
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75259
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905632
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065878
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233821
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410022
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594956
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745333
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894168
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04962
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21205
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58695
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01097
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47273
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97734
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524817
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787091
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072749
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348289
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510001
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664912
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769204
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877918
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991256
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109577
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23301
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361969
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496675
¼(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637541
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784899
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939089
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100648
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269981
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447624
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604654
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747304
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896214
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05172
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21423
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38412
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7774
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21936
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70155
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533332
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796345
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082872
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316884
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477108
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645987
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795074
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904593
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018806
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138029
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262465
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392429
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528226
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670208
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818748
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974276
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137141
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307899
(438.87, 14.88, 251.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471483
