¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(431.84, 14.17, 333.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19146
(432.11, 14.30, 330.82) (426.17, 13.55, 302.60) (8.74, 12.15, 17.89) Truck 9.377752
(432.11, 14.30, 330.82) (426.17, 13.55, 302.60) (8.74, 12.15, 17.89) Truck 9.358046
(432.11, 14.30, 330.82) (426.17, 13.55, 302.60) (8.74, 12.15, 17.89) Truck 9.342533
(432.11, 14.30, 330.82) (426.17, 13.55, 302.60) (8.74, 12.15, 17.89) Truck 9.392511
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.42957
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.40226
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.38278
õ(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.36657
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.35368
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.3441
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515734
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676786
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848677
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032562
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229576
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441231
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669112
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915102
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220477
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60314
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030318
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510102
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050296
(432.11, 14.30, 330.82) (426.17, 13.55, 302.60) (8.74, 12.15, 17.89) Truck 9.523545
(432.11, 14.30, 330.82) (426.17, 13.55, 302.60) (8.74, 12.15, 17.89) Truck 9.594165
(432.11, 14.30, 330.82) (426.17, 13.55, 302.60) (8.74, 12.15, 17.89) Truck 9.568657
(432.11, 14.30, 330.82) (426.17, 13.55, 302.60) (8.74, 12.15, 17.89) Truck 9.545139
(432.11, 14.30, 330.82) (426.17, 13.55, 302.60) (8.74, 12.15, 17.89) Truck 9.523588
(432.11, 14.30, 330.82) (426.17, 13.55, 302.60) (8.74, 12.15, 17.89) Truck 9.450325
(432.11, 14.30, 330.82) (426.17, 13.55, 302.60) (8.74, 12.15, 17.89) Truck 9.432747
(432.11, 14.30, 330.82) (426.17, 13.55, 302.60) (8.74, 12.15, 17.89) Truck 9.417066
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.51381
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.36464
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.34135
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.32481
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.31152
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.30149
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.29465
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.506832
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667311
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838577
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021702
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217987
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428795
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655712
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902905
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226681
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610045
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038041
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518772
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05202
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554386
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11791
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75427
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47844
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30977
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2737
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40701
Á(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7554
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38818
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.45033
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.4267
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.41307
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.40273
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.39569
(432.11, 14.30, 330.82) (418.23, 8.63, 309.60) (0.81, 2.16, 0.81) Human 16.39191
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498181
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658067
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828724
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011246
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206766
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416731
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642749
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904234
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233061
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617174
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046004
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527753
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054288
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556898
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12073
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75748
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48211
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.314
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27861
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41028
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73236
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36629
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63682
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489819
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649171
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819248
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001101
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195897
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405082
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635756
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905895
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239635
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62448
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054171
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536974
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057082
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560028
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12423
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76145
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48663
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31921
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28468
¸(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41743
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71167
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34631
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61122
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72499
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63203
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021536
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454732
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939199
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482845
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00491
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58999
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2547
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07999
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97743
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94397
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79029
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63235
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021933
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455153
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939666
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485088
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00773
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59314
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26449
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09093
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91683
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72938
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33972
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63236
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021945
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455154
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939684
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485081
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01027
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59606
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27391
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10124
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85757
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51939
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89498
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632024
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02157
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454737
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939198
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484543
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01262
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59865
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28288
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11096
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79966
µ(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34439
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58072
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631342
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0208
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453883
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938244
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483442
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01473
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60102
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29145
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12004
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74301
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28267
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54797
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630307
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019662
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45262
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936802
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481832
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01657
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60312
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29961
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12851
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68771
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22239
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37537
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628907
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018122
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450891
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934884
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47967
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01821
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60908
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30733
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13636
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63367
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16354
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23563
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627204
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016205
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44874
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93249
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47695
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01958
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61544
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3146
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09845
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58089
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10607
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09556
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625106
¸(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013885
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446188
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929603
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473694
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02071
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62145
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32145
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05094
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52935
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04999
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95523
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622709
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011231
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443199
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926248
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469875
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02158
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6271
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32787
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00456
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47906
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02357
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81476
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619953
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008144
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439816
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922441
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465562
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02224
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63236
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33388
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95927
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47224
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05892
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6742
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61686
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00475
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435951
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918107
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460705
(432.23, 14.41, 329.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02265
