¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33778
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.715819
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.404757
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21411
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.184
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36177
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98703
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04164
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50346
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70104
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668156
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881072
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131578
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398705
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691215
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013201
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369219
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776016
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898883
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.15572
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.76225
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.460379
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27993
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25735
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44285
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11069
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19556
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54564
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27221
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.680679
û(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898206
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14735
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415685
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709878
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033732
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392002
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806674
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898251
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193629
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.806157
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.516434
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34633
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33723
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54073
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2461
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35146
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59003
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16441
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.69333
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915405
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162953
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432743
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728583
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054446
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414937
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83735
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900427
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231691
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.850275
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.571402
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4133
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41789
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63973
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38333
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49936
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88085
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05937
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706156
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93036
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178625
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449914
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747455
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075239
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438042
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868131
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903832
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269899
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.894593
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.623407
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48083
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49933
ƒ(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73984
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52239
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64238
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66136
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9569
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719135
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944825
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194378
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467158
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766416
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096181
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461279
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898965
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.908469
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.308248
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939106
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.675685
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54679
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58155
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84106
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66323
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78722
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01637
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85292
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736326
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96351
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212292
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484478
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785455
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117229
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48465
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.907613
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914344
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346724
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.9838
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.728221
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60941
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66454
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94339
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80587
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93377
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88581
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67879
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754544
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984758
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23541
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509292
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809767
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14073
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508147
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909066
ó(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.921459
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385318
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.028666
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.781005
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67239
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74505
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04683
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95035
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08208
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7586
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774184
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006119
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258719
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534826
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837807
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17173
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539949
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.912052
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92982
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.424025
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.073695
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.834023
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73571
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82198
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15135
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07568
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26227
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63467
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793992
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027637
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282201
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560556
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866098
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203011
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565172
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.916574
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.939432
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.462833
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.118875
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.887268
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79937
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90062
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25671
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19339
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45554
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.514
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813892
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049291
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305867
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586466
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894627
û(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234505
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590625
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.922635
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.950304
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501733
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.165242
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.943865
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86938
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98742
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50806
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31217
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65173
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39644
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833926
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071124
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329646
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61257
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923349
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262388
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620588
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.929652
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.966034
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.544676
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215905
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0037
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9411
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07494
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62648
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44465
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85984
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30818
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854102
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093058
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353635
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638853
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952282
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285895
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652185
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.937879
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.003782
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588265
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.266787
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06385
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01329
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16315
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74609
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58434
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06575
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39986
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874375
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115136
ø(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37776
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665328
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98147
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309577
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68378
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947666
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041629
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.631997
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.317879
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12431
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08593
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25203
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86682
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73352
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21726
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49419
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894809
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137368
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402064
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691981
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005853
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333534
