¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(341.87, 7.22, 378.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020258
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.48941
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435778
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626423
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842938
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046674
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266397
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504006
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761715
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079138
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.535178
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058259
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414946
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0206
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71201
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79206
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74719
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85612
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.55182
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.52782
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.50634
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.48736
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.47087
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.45684
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.44528
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.43615
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42946
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.4252
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42337
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42395
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435443
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628561
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844065
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047886
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267704
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505419
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763249
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089932
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549706
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.074933
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462257
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05129
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72966
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79058
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74547
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86472
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.48863
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.46476
Š(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.4434
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42454
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.40814
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.39421
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.38271
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.37365
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36701
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36278
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36097
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36157
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435236
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630748
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845396
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049319
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269248
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507091
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765062
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102596
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564116
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091473
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509919
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08247
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74683
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7893
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.744
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86982
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.42848
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.40475
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.38351
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.36475
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.34845
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.33459
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.32317
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31416
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30757
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30338
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30159
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.3022
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435157
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.632984
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846933
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050971
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271032
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50902
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767155
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115146
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.578403
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.107878
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545048
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11417
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76358
›(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78822
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74272
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86834
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.37132
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.34771
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.32658
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30792
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29171
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.27793
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26657
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.25762
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.25107
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24692
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24515
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24577
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435205
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.635267
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848673
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052845
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273053
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511206
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769528
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127582
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592563
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.122251
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573586
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14634
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79415
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78741
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74174
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86714
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31708
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29358
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.27256
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.25399
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23787
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22416
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21287
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20397
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19746
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19334
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19159
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19222
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435381
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637597
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.850621
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05494
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275312
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513649
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772181
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139901
¢(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606591
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.131819
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602617
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17898
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83123
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78677
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74097
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86623
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2657
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24231
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22139
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20291
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18686
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17323
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16199
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15315
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14668
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14258
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14085
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14149
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435684
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639974
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852772
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057253
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277811
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516352
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781699
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.152092
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620478
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141448
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632034
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21213
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86887
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7863
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74045
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86566
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21712
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19384
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17301
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15462
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13865
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12508
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.1139
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10509
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09866
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09459
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09288
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09353
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.436115
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642396
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855129
‘(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05979
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280546
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519312
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791267
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164158
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634229
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.151136
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633557
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24577
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90711
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78608
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74022
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86533
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17129
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14811
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12737
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10906
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09316
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.07965
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.06852
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.05976
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.05337
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.04932
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.04763
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.04829
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.43708
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644866
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857691
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.062547
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28352
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52253
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800887
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176095
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64783
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160885
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63351
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25604
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94591
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78608
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74019
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86532
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12817
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10507
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.08442
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.06618
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.05035
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.0369
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.02582
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.0171
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.01074
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.00672
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.00505
(341.65, 7.33, 379.11) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.00571
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.439403
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647382
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860458
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065526
