¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47158
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169098
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375121
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512252
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653797
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77766
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90717
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042722
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184581
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33321
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652466
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816964
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955836
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100924
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252645
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411393
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.993496
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.127566
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.27013
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.42185
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.583772
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757272
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939676
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103854
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278571
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467966
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680629
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909141
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155311
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394476
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532375
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666418
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790727
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920736
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056733
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199126
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348294
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504686
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668749
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841066
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984872
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130897
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283648
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443437
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.991331
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.125297
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.267654
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.41929
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.581024
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755194
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94665
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111209
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286378
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473208
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672821
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897068
ˆ(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142297
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407108
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553741
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680317
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805129
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935642
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072206
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215145
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36494
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521944
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68672
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859715
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015827
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162906
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316699
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477635
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.989448
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.123295
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.265546
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.417038
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.578627
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753462
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947932
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119158
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294835
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482193
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682421
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896744
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130039
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393888
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575605
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695522
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820861
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951946
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089077
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232647
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383069
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540824
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706339
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880168
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048744
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196887
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351839
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597789
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.987854
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.121591
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.263758
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.415137
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.576578
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752056
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946448
‡(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127667
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303882
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491808
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692637
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907717
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13848
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38668
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591565
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712018
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837939
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969594
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107398
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251673
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402822
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56133
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727658
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902356
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083648
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232951
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389128
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728429
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.986506
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.120167
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.262252
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.413523
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.574863
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751023
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945321
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136721
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313488
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502041
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703588
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919402
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150999
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400129
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626544
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741362
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861224
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988704
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127187
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272194
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424137
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583481
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750692
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926322
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110958
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271131
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482237
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864799
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.985453
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.119051
„(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.261063
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.41225
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573537
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750335
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944557
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146402
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323745
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512964
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715227
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931842
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16429
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414424
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670423
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786626
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908011
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034828
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167419
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306059
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451201
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607267
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77544
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95211
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137843
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311421
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61375
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00721
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.984678
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.118221
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.260204
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411358
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.572536
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749942
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944177
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153207
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334629
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524548
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727546
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945029
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178421
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429582
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695059
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833734
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956697
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085171
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219507
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36004
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507114
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661213
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822709
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992187
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170075
‚(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378856
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750975
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15594
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.984182
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.117699
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.259633
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.410738
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.571892
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749922
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94416
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153211
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34612
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536777
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74062
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958952
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193348
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445639
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711376
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882715
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007302
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137541
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27369
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416152
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565315
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72158
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885438
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057373
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23786
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545425
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902444
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31134
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.983972
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.117456
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.259377
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.41047
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57161
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750252
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944498
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153549
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358217
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549646
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754359
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973667
