¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
â(346.59, 6.64, 387.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22259
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99394
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385735
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81974
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303019
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844376
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45481
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04696
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65331
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33262
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44053
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69885
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99211
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21709
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86095
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640813
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996454
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388549
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822832
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306491
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848294
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45922
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10871
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72229
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41017
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66438
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62844
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0011
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21255
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85513
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642899
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998776
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391072
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825688
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30968
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851835
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46326
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11884
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79217
…(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48878
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60368
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55867
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00816
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20646
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84735
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644819
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000844
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393389
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828216
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31252
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855079
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46691
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11882
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84305
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56847
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54352
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48961
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00106
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19885
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8376
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646462
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002687
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395425
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830538
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315075
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857921
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47013
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11855
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84274
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66332
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48391
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42121
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9848
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18976
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82591
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647977
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004293
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397219
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832523
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317316
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860447
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47296
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11802
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84215
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6634
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42486
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35346
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97009
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1791
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81229
„(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649225
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00571
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398749
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834236
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319232
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862601
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47541
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11725
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84123
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67904
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40833
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28643
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97504
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16699
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79674
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650286
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006892
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400044
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835669
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32081
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864409
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47746
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11623
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85283
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69499
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42624
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24978
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97761
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15333
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77928
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651138
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007842
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401112
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8368
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322125
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865826
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47657
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11495
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89118
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7113
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4445
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23312
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97781
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13821
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75993
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651791
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008527
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401896
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837703
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323089
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866924
„(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47523
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11339
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92909
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72788
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46313
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19371
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97566
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12162
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73867
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652205
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009014
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40241
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838275
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323753
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867686
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47367
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12318
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96659
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7448
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48209
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15532
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97107
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10355
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71555
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652452
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009241
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402675
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838592
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32408
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868047
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47184
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15506
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00359
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76198
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45036
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11784
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94194
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08401
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69054
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652463
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009262
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402695
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83859
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324113
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868066
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46987
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1865
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04013
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7795
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41734
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08141
ƒ(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90825
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06303
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66372
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652262
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00904
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402455
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838326
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323835
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86775
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47474
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2175
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07617
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78623
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38521
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04589
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90294
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04062
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63507
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651874
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00861
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401968
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837811
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323214
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86708
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49858
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24801
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11169
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7578
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35394
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01139
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89403
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01681
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60461
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651243
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007947
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401233
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836958
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322286
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86606
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49916
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26837
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14666
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73013
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32352
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97781
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88156
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99156
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57239
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650438
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007059
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400231
…(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835855
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321058
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864666
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4991
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26833
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14031
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69926
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29395
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94515
(346.45, 6.65, 387.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8656
