¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080998
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92984
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03229
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26242
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6972
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34525
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.64804
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.57004
(413.58, 14.46, 245.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 23.34234
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 10.09617
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 10.09263
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 10.09106
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 10.09146
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.649969
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.870777
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112159
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37569
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661546
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974075
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.32329
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707089
“(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129379
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.602182
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.136355
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40504
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10595
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93415
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94347
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05158
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28828
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72822
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37247
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.52833
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.5036
(413.58, 14.46, 245.86) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.93964
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 10.05558
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 10.05207
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 10.05052
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 10.05092
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.651077
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87198
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113256
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376889
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664101
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976137
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325573
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71138
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133875
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.608014
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.14248
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41582
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11827
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9459
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9573
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07124
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31488
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76014
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40663
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.46585
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.44122
(413.58, 14.46, 245.86) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 21.6766
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 10.01726
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 10.01377
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 10.01224
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 10.01265
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652207
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.873207
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114373
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378109
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666706
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978229
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327887
°(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715749
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138447
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613152
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780993
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4215
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13083
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95774
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97128
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09136
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34225
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79296
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45005
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.40737
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.38284
(413.58, 14.46, 245.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 21.61558
(413.58, 14.46, 245.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 21.35704
(413.58, 14.46, 245.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 21.61729
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.981174
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.977706
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.976186
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.976609
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65336
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874457
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115508
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37935
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668342
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980348
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330233
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718629
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143094
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.618374
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788898
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42732
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14364
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96976
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98548
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11191
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37032
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82664
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49481
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.35283
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.32839
(413.58, 14.46, 245.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 21.42176
(413.58, 14.46, 245.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 21.49235
(413.58, 14.46, 245.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 21.37564
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.947279
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.94383
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.942324
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.942755
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.654582
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875731
¢(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116662
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38061
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669727
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983139
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332612
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721275
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.147815
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.623679
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796885
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4333
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15427
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98192
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9998
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13287
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3992
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8613
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5368
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.30218
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.27781
(413.58, 14.46, 245.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 22.04368
(413.58, 14.46, 245.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 19.90024
(413.58, 14.46, 245.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 21.66112
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.915538
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.912109
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.910615
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.911053
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656723
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877027
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117834
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381893
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671135
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.986166
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335022
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723958
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152611
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225458
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804981
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43945
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16131
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99425
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01432
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15431
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42879
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89688
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57494
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.25536
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.23107
(413.58, 14.46, 245.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 22.70736
(413.58, 14.46, 245.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 19.93514
(413.58, 14.46, 245.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 21.95868
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.885922
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.882511
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.881027
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.881471
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.658901
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878345
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119024
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383194
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672562
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989245
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337462
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726674
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.157478
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232689
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812609
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44574
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16857
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00668
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02901
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17613
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45916
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93332
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61453
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.21233
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.18811
(413.58, 14.46, 245.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 21.41038
(413.58, 14.46, 245.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 20.13481
(413.58, 14.46, 245.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 21.48729
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.983527
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.96652
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.951513
(413.58, 14.46, 245.86) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.938481
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661118
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879687
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120486
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384515
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67401
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992378
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339932
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729424
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.16242
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23999
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818344
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45223
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17599
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01926
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04388
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19844
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49027
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97072
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65558
(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.17304
µ(413.58, 14.46, 245.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.14888
(413.58, 14.46, 245.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 19.47716
(413.58, 14.46, 245.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 19.68939
(413.58, 14.46, 245.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 20.84359
(413.58, 14.46, 245.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.672437
(413.58, 14.46, 245.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.669022
(413.58, 14.46, 245.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.667492
(413.58, 14.46, 245.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.667847
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663374
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.881303
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121971
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385854
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675482
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994058
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342435
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732209
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.167366
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247354
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824203
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45892
(413.58, 14.46, 245.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18364
(413.58, 14.46, 245.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.0932
(413.58, 14.46, 245.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.06776
(413.58, 14.46, 245.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.0444
(413.58, 14.46, 245.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.02309
(413.58, 14.46, 245.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.00382
(413.58, 14.46, 245.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.986566
(413.58, 14.46, 245.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.971313
(413.58, 14.46, 245.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.958046
(413.58, 14.46, 245.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.94675
(413.58, 14.46, 245.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.937414
(413.58, 14.46, 245.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 9.93003
