¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(341.73, 7.25, 379.79) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10479
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.26267
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.2658
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93942
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152557
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382851
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63989
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922885
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19855
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498606
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82635
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314917
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.949479
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60468
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29173
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18118
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27373
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45117
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.35018
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.32457
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.30164
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28138
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.26377
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.24877
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23639
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.22661
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21942
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21482
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21278
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21333
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21645
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93874
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151823
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382057
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641351
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.924603
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200415
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500636
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828571
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327073
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963609
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63591
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3272
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19072
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26684
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44301
”(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.30326
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.27774
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.2549
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23471
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21716
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.20222
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18989
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18015
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.17298
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.16839
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.16637
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.16692
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.17003
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938161
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151199
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381382
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642811
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.926536
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202514
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502923
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.833529
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338912
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.977375
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66746
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3631
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19934
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43485
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.25924
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23381
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21105
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19093
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.17344
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15856
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.14626
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13656
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12942
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12485
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12284
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12338
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12649
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937684
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150685
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380826
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64427
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928685
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204849
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505466
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84302
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.35043
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.990768
¤(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66388
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39938
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20701
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25321
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42677
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21809
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19274
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.17005
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13256
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11773
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.10547
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.0958
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08868
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08413
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08213
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08268
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08577
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93731
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15028
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380389
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645732
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931052
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.207417
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508264
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.852469
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361622
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003787
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65953
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39959
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24213
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24645
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41878
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.17975
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15448
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13186
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11186
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.09448
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.07969
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06748
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.05783
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.05074
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.0462
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04421
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04475
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04785
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937037
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149988
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380073
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647189
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933633
¨(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21022
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511319
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.861874
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.372481
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016422
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65522
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39463
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24687
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23972
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4108
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.14419
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11899
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.09643
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.07649
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.05916
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04441
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.03223
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02261
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.01555
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.01102
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00903
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00958
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.01267
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936868
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149804
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379874
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648646
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936431
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213259
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514629
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871231
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383006
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.028667
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65095
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38975
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24118
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23303
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40285
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11138
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08624
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06374
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04385
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02656
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.01185
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.99971
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.99011
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.98306
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.97855
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.97657
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.97712
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.9802
Œ(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936798
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149729
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379794
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650102
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939444
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216531
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518193
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.880537
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393188
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.038276
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64668
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38483
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23554
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22644
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39502
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08127
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.05619
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.03374
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.0139
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.99666
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.98198
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96986
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96029
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.95326
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.94876
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.94679
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.94734
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.95041
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936832
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149767
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379834
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651556
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942674
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.220037
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522015
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889793
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.403026
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.045566
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64246
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38001
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22996
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21988
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38724
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.05384
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02881
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00641
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.98662
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96941
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.95477
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.94268
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.93313
Š(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92611
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92162
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.91965
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92021
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92327
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93697
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149913
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379992
