¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.6941
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977761
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822342
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318365
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891697
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54438
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15191
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73705
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.94629
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.73302
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.71341
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.69614
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.6812
ñ(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.66856
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.65823
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.65018
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.81037
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.1873
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.98477
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.15523
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.18112
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.06492
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.76731
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.6601
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705989
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981435
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281927
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611021
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972885
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372618
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816352
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311661
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879977
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53102
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13987
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72369
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.88059
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.85846
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.48739
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.68476
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.78791
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.81027
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.73648
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.77518
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.76942
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.97648
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.31106
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.49419
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.52414
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.40385
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.09195
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.49621
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702601
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977713
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277875
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606581
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968006
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367188
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810297
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304863
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868159
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51757
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12838
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71091
ı(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.138921
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.080305
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.051338
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.062992
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.083773
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.56353
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.492
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.31244
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.89948
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.89606
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.65351
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.85033
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.88471
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.76004
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.43281
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.33867
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699178
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97399
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273798
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602097
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963071
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361717
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804214
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27297
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856247
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50398
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.215364
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.062198
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.977208
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.920257
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.901076
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.912039
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.938425
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.016633
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.100765
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.07214
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.65805
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.03143
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.00455
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.22486
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.26406
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 18.13472
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 17.79099
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.18725
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695698
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970232
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269684
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597589
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958109
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356224
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798081
† (406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23528
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831152
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.266299
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.038263
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.890396
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.82289
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.767505
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.757335
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.767655
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.799183
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.874732
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.961364
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.126201
(406.46, 14.29, 245.58) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.07331
(406.46, 14.29, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.17232
(406.46, 14.29, 245.58) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 15.57634
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.03853
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.03463
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.03386
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.03621
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.39592
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69224
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966438
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265551
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593041
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953087
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350686
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791915
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198347
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.540002
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.055541
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.869884
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.731835
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.675535
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.621625
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.619765
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.629484
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.665731
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.738772
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.82764
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.987377
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.210552
(406.46, 14.29, 245.58) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.26016
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.65518
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.64831
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.6445
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.64374
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.64603
(406.46, 14.29, 245.58) (435.03, 9.89, 233.86) (2.32, 1.85, 2.92) Tools 16.81273
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688721
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962626
ÿ(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261364
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588484
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948051
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345106
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78573
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162164
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.182411
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.856708
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.709658
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.589593
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.534737
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.48222
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.48802
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.497176
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.537759
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.608437
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.699297
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.854215
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.075801
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.538839
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.75438
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.95031
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.00224
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.91572
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.6612
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.51907
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6852
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958782
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257193
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583883
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942998
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339524
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77621
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126676
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.98133
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.697046
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.557073
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.453613
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.400123
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.354812
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.361794
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.370423
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.414986
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.483433
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.576067
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.726428
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.946347
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.404931
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.11702
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.32943
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.38717
ÿ(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.29636
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.02511
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.41803
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681662
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954924
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252984
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579264
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937905
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333876
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744181
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091877
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.791446
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.547331
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.411657
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.32355
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.271352
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.234283
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.240797
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.248933
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.29715
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.363489
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.457694
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.603745
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.821933
(406.46, 14.29, 245.58) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.275822
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.49066
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.73032
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.79445
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.69898
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.40954
(406.46, 14.29, 245.58) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.70431
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678097
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951059
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248732
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574615
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932777
(406.46, 14.29, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328204
