¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(373.94, 10.78, 322.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347587
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27811
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3366
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77831
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85571
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93657
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.021
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10914
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20104
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29688
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39671
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50072
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60906
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72183
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84319
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96985
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080317
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341926
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628416
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943431
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276667
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643184
²(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273875
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02467
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57826
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19892
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28792
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72268
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79923
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87924
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96279
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14099
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23585
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33469
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43859
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55006
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66602
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78675
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91236
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075557
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336747
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622706
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93715
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268675
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634343
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206363
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988503
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5089
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12091
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2332
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66968
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74545
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82466
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90736
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99374
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08381
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17983
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28179
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.388
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49855
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6136
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73336
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85797
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070725
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331444
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61693
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930501
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260689
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625472
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138557
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959576
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4405
¶(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0441
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11535
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61929
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69433
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77273
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8547
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94333
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03651
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13364
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23486
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34022
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44991
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56413
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68296
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80659
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065833
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326102
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611039
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923196
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252654
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616579
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070625
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931299
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3731
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96844
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99843
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57145
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.646
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72746
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81249
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90122
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99371
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09014
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19059
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29522
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40413
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5175
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63549
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75826
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060864
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320655
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605083
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915902
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24461
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607673
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010671
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903698
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30665
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89394
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88252
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53079
¹(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60824
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68915
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77358
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86169
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95354
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04927
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14904
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25295
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36112
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47371
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5909
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71285
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055851
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315203
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599073
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908576
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236534
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598735
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000725
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876808
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27317
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82062
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76756
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2846
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50921
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65323
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73713
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82465
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91589
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01104
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11015
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21339
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32085
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43275
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54919
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67037
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050784
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309627
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592974
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901262
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228451
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589796
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990779
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850557
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2447
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74841
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65369
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04015
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2571
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48181
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70309
¸(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79008
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88076
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97533
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07385
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17644
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28331
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39451
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51028
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63073
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045607
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303994
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586812
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893908
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220347
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580808
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980792
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825003
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21691
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67734
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54084
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80684
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01476
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23256
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45755
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.692
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84815
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94216
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04014
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14216
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24841
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35905
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47413
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59396
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040422
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298315
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580554
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886541
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212234
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57185
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984641
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800082
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18987
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61415
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39332
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.584
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78348
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99235
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21113
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43662
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67225
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91152
¸(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00896
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11046
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21617
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3262
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44075
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55992
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047094
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292563
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574255
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879146
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204092
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562843
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060245
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775838
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16356
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58551
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18779
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37099
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56257
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76306
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.973
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19297
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41915
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65612
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90486
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08131
(375.32, 11.01, 323.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1865
