¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(345.45, 8.26, 312.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.644116
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073557
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582693
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173636
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.859138
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72259
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72464
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9961
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79494
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37013
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.93753
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.658735
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.090002
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.603775
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.197117
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.896712
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76411
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.776
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07128
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87805
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52501
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.24053
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.668565
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.105861
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.624142
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.219814
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.933189
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80445
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82592
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14439
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95858
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.67575
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.53753
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.678077
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12112
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.643777
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.241711
÷(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.96853
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84358
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87433
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21531
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04245
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82203
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.82227
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.687265
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.135776
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.662667
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262794
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0027
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88023
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9212
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28259
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13113
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96583
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.104
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.696131
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149815
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680799
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.283042
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03567
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91558
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96646
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3411
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21636
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11981
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.37687
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707445
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.164959
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.698158
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.302442
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06741
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94965
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00917
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39733
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29797
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26813
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.65168
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718778
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179493
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.714729
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.320981
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09788
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9824
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05009
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4512
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3758
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.4111
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.91842
ì(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729536
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.19332
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.730503
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.340687
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12705
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0138
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0893
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50264
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45135
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54756
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.17328
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739711
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206435
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745468
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.364267
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15458
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0438
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12674
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55158
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52354
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.67714
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.41521
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749302
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218825
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759607
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.386686
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17951
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07239
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16238
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59795
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59146
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.79892
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.64322
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758298
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230484
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.772917
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.407927
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20319
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09954
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19617
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64169
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65496
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.91317
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.84277
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.766696
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241402
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78538
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.427964
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22557
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12522
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22808
ë(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68361
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.71392
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.01953
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.774488
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251568
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.79699
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.446782
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24666
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14939
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25807
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72747
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76823
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.11769
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781672
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.26098
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.807737
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.464359
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26642
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17205
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28609
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76786
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81775
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20737
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78824
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269627
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.817616
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.48068
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28483
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19316
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31213
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80473
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8624
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.29144
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794187
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.277502
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.826612
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.495724
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30161
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21269
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33614
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83643
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90208
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.36976
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800406
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284601
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.834723
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.509479
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31669
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23064
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3581
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85929
”(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9367
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42868
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805975
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290915
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.841938
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.521926
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33042
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24697
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37799
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87907
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96635
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47711
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.810852
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296445
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.848258
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.53306
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34278
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26168
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39577
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89573
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99118
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82386
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815031
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301184
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.853673
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.542866
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35375
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27475
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41142
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12551
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73723
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90455
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818507
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.305125
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.858178
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.551332
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36333
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28616
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48055
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15054
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75508
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97287
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821281
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.30827
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861773
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.558451
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18063
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18582
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4838
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17127
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77005
ü(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02369
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823348
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.310615
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595749
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34029
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18075
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19336
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48436
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19673
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79219
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99333
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396351
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919641
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585562
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33903
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17933
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19893
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48225
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2207
(346.60, 8.51, 313.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80794
