¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(417.26, 13.16, 328.41) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 7.278124
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.16137
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.1726
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.18681
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.20402
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.22424
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.24749
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.27379
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.30317
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.005965
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.016243
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.032819
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.065366
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.099247
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.134511
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.171207
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.241437
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.317566
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.39735
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.578303
(417.52, 13.23, 328.11) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.784846
(417.52, 13.23, 328.11) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.852104
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32507
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69162
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20611
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63826
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10478
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95958
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.23913
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.24759
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.25902
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.27346
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.2909
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.31138
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.33491
‰ (417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.3615
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.39119
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.006945
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.017233
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.032136
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.064669
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.098536
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.133784
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.170465
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.237798
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.313782
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.393412
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.565456
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95417
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11699
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28697
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46448
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09792
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65566
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1235
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64767
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.32912
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.33777
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.34943
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.3641
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.3818
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.40254
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.42636
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.45326
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.48328
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.008571
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.018876
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.032028
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.064558
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.098423
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.133668
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.170346
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.23469
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.31055
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.390049
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.55298
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92032
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08202
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25086
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42716
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72454
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53523
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14406
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65225
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.42318
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.43204
ş(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.44392
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.45883
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.4768
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.49783
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.52195
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.54918
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.57955
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.010845
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.021173
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.032494
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.065033
(417.52, 13.23, 328.11) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.098908
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03818
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17855
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30901
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44494
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58662
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73432
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88832
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04903
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21672
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39184
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57484
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13496
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00738
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67645
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.52141
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.53049
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.54261
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.55779
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.57603
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.59736
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.6218
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.64937
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.68011
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.56801
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.424686
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.399866
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.441863
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.583157
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02797
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15257
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28228
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41741
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55823
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70502
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85808
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01782
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18451
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35854
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54039
‚ (417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76028
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57719
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51889
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.57246
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.63325
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.64562
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.66107
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.67961
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.70126
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.72603
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.75396
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.78508
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.412446
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.315888
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.291282
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.37542
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.513883
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00422
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12807
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2571
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39145
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53151
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67746
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82964
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98845
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15417
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32717
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50798
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6969
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17551
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05526
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.67905
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.74044
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.75308
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.76881
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.78766
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.80964
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.83477
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.86308
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.89459
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.265109
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.211576
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.187179
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.310902
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.446643
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934258
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0746
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22102
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36714
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5064
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65163
€ (417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80301
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9609
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12575
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2978
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47756
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66542
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86192
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62353
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.79018
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.85219
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.86511
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.88114
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.90032
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.92265
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.94815
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.97685
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.00879
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.137275
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.11152
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.121207
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.248251
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649787
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839077
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987371
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13093
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28065
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43701
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60022
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77079
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93516
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09912
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27031
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44915
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63604
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83144
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22061
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.90599
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.96866
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.98187
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.99822
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.01774
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.04043
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.06632
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.09544
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.12782
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.041048
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.015511
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.062738
(417.52, 13.23, 328.11) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.187412
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516417
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699957
ø(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892688
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04374
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19059
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34386
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50389
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67105
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84577
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02847
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21969
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41994
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60868
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80316
(417.52, 13.23, 328.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00662
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.02663
(417.52, 13.23, 328.11) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 16.08998
