¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(351.19, 8.99, 314.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071596
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54452
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54962
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03028
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11736
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859708
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.289053
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423788
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06187
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79498
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65456
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69036
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93127
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48087
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46824
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92794
€(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04153
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849815
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851502
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410292
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04644
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7771
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62603
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65643
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89021
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41496
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38414
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84401
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95752
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357973
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838968
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396006
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03008
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7582
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60273
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62101
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8474
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34694
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31735
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75669
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86223
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345887
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825648
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380917
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01281
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73823
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57948
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58413
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80288
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28629
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25444
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66612
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76352
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33333
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811668
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365073
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994696
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71729
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.555
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54585
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75665
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22942
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18847
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57238
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56205
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321735
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80027
ƒ(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348461
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975698
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69535
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5294
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50709
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70881
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17202
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1195
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47564
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26413
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31183
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789178
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331095
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955826
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67244
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50264
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47554
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65939
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11578
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04767
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3304
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96749
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301387
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777428
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313284
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93512
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64855
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47475
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43331
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60841
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05726
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97305
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17225
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67756
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80155
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290386
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765041
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299301
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913608
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62373
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44446
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38703
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55595
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99657
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88902
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01333
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41133
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19769
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278813
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75208
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28462
ˆ(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891251
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59796
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40423
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33974
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50205
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93379
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78581
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85389
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94962
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25014
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266706
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738463
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269255
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870719
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56714
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36313
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29144
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44675
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86901
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68089
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69399
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07072
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34408
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62908
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92632
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254046
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724266
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253197
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852446
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53105
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3212
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24223
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39012
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79257
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57425
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53635
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2654
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51502
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77511
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04614
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32876
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62356
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240856
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709468
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236453
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682095
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44149
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27853
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19315
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33222
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07639
ƒ(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46607
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30462
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5836
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79496
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99187
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49858
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76806
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0491
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34223
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57945
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92169
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227168
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694088
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193148
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486332
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800805
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23508
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14382
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27307
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62823
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94522
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64975
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90713
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17567
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45222
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64408
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84368
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05139
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26752
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51019
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7904
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08274
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38789
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51743
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86845
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212936
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678133
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017653
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298733
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599836
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19089
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09347
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92816
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20918
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50535
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81789
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28062
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52898
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78806
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0585
…(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31333
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50847
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71146
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92274
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14258
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3714
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60964
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85773
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15057
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19195
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50339
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198244
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596521
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849151
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118889
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407459
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716856
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04212
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55312
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81658
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09391
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3862
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69456
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92918
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16924
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41967
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.681
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95384
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18976
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38857
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59544
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81069
(352.69, 9.33, 315.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03476
