¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(428.24, 15.02, 245.61) (444.29, 9.21, 265.68) (6.64, 3.13, 8.23) Truck 8.440275
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128855
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454886
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827109
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243006
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707352
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224205
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789358
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43051
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18477
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00145
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94955
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02116
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36452
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99618
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87419
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20497
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91128
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13625
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462941
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833734
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250346
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71562
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230023
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79819
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44054
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18744
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00456
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95322
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01438
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35634
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98529
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85818
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1809
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.903
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143455
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470845
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840045
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257404
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723511
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232757
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804739
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45021
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18975
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00723
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95633
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01075
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34748
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97168
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84135
¶(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1563
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89448
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15049
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478596
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846124
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264174
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731096
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238308
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807439
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45754
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19173
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0095
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95764
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01152
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33786
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95745
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82379
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13112
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86721
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157376
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486181
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851905
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270649
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738338
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244047
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80978
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4602
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19329
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01132
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95794
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01188
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32749
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9426
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80546
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10539
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83432
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164083
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493576
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857438
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276784
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745224
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249559
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811735
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46245
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19453
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01274
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95788
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0118
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31642
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92716
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78634
«(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07912
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.382
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170634
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500765
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864354
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282624
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75178
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254869
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813344
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46426
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19536
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01373
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95749
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01137
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30459
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91111
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76652
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05232
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.48939
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177011
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507804
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872125
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28817
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758009
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259912
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814564
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46565
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19584
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01427
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95676
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01051
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29207
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89444
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74598
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.85019
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.45633
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183245
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514621
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879696
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293401
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763868
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264727
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81542
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46663
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19595
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0144
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95569
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00925
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27882
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87717
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72468
•(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88026
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.42264
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18929
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521279
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887035
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298326
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769386
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269336
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81761
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4672
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19569
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01412
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95425
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00756
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2649
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85935
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56185
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.78033
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38836
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195151
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527757
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894173
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30292
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77454
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273661
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822501
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4673
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19508
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01336
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95249
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00548
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25023
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84092
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61635
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.75043
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.35349
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.747732
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741748
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146853
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901083
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307478
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779371
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277773
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827133
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.467
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19407
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01224
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95037
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00299
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24512
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12983
¨(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5735
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.71976
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.31804
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.663666
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.657346
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.652527
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.649203
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.647374
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.647035
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.648188
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.650832
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.654971
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.66061
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.667752
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744302
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05745
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.403288
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865852
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783793
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281645
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831482
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46628
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19271
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01066
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9479
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0001
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61099
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77897
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55082
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6883
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.590656
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.582859
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.576554
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.571734
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.568395
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.566534
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.566148
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.567237
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.569803
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.573847
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.579374
(428.24, 15.02, 245.61) (444.26, 9.21, 265.68) (6.62, 3.12, 8.24) Truck 7.586389
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746674
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059444
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405494
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788574
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.21689
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694075
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.246021
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.933311
(428.24, 15.02, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69235
