¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.537786
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77545
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93156
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09413
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26345
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43987
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62372
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84022
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89195
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94682
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01198
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08366
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15887
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23767
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32016
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40638
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49656
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59071
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823469
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207002
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512257
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801989
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114017
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450867
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947382
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90152
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47647
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15355
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56538
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71374
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86818
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02897
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19646
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37094
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55279
‚(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74014
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81296
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87714
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94465
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0156
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08999
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16799
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24964
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33505
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42433
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51755
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798598
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179519
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480664
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76807
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077456
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411421
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933082
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9096
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45256
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0775
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50781
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65462
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80742
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96654
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13231
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30495
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48003
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65138
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74411
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80994
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87913
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95079
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02447
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10172
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18258
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26719
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35563
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.448
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773616
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151918
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449581
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734719
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041593
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372694
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938445
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91608
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4293
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0023
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45261
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59797
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74924
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9068
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07084
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23457
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39699
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56611
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67748
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7426
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81102
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88289
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95822
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03713
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11887
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20271
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29034
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38189
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748499
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124146
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419113
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701997
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006365
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334696
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942456
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92091
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4067
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92793
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3998
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54378
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69366
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84967
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00287
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15689
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31726
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48421
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61404
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67845
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7462
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81735
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89191
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97001
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0518
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1373
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22663
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31922
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723323
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09632
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389161
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66986
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971819
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301397
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945141
†(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92283
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38473
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88981
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34939
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49203
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64048
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78396
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93015
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08232
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24068
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40562
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55369
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61751
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68454
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75498
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82884
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90623
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98722
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07194
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16046
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25289
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698007
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068395
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359791
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638342
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937925
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269466
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94647
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90327
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36338
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86647
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30122
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44263
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57705
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71589
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86038
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01073
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16726
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3302
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49642
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55958
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62602
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6958
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76899
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84568
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92596
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00993
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09765
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18926
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67262
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040343
ƒ(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33093
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607402
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907558
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238155
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946463
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88429
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34271
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84383
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25459
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38143
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51333
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65063
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79347
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94209
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09686
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25793
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42569
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50468
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57053
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6397
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71223
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78825
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86786
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9511
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03814
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.129
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653368
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012227
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302645
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577051
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879099
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207406
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924007
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86588
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32267
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82189
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20216
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32179
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4523
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58807
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72934
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87639
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02941
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18871
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3546
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45277
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51807
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58661
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65856
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73399
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81293
†(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89553
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98185
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07199
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634603
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984056
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27487
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549093
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851192
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177284
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871887
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84805
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30323
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79963
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15827
