°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(341.85, 6.99, 372.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847512
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.03616
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.0335
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.03436
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.03874
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317333
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559347
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822026
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125025
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464449
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.839434
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.190903
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.575883
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.005924
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.583289
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32815
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89836
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81615
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34309
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91636
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4248
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02875
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.81501
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.78801
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.76454
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.7446
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.72815
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.71518
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.70568
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.69964
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.69705
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.69792
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.70223
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310097
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551507
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815637
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124189
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463529
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827884
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.177123
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.560721
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014688
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.608274
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35726
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95448
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88146
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45104
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03407
é(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39684
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.52195
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.49195
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.46545
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.44243
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.42286
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.40672
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.394
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.38469
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.37877
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.37625
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.37711
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.38136
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302922
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543735
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814842
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123316
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.462566
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815521
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163579
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.545825
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.023424
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.633078
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38618
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01108
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91023
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56204
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15521
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52209
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.21313
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.18368
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.15766
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.13506
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.11585
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.10002
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.08754
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.0784
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.07261
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.07014
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.071
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.07519
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295811
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536033
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814011
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.122405
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461561
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803374
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150276
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531196
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.032131
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657689
ö(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41488
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06817
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9385
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67615
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47428
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64992
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.91827
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.88933
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.86377
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.84157
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.82271
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.80715
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.7949
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.78594
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.78025
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.77784
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.7787
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.78283
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288763
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531644
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813146
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121455
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460514
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791445
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137212
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.53441
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.040807
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.682102
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43213
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12572
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97834
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79348
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41152
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78032
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.63652
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.60808
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.58296
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.56114
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.5426
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.52732
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.51529
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.50648
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.50091
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.49855
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.49941
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.50348
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281782
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530821
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812246
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.120468
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459426
ú(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779734
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124389
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.542085
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.049449
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706305
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43888
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17471
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01747
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91416
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44386
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91334
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.36714
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.33917
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.31447
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.29302
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.27479
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.25977
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.24795
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.2393
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.23382
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.23151
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.23237
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.23639
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274865
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529965
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81131
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119442
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453988
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.768239
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111806
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.549726
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.067643
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.730288
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44554
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19201
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05587
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03823
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47692
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17921
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.10944
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.08192
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.05763
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.03652
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.01859
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.00382
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.99219
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.98369
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.97831
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.97605
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.9769
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.98087
Ä(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2713
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529078
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810342
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118377
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.443648
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.756962
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103713
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.557334
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.088203
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.754045
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45208
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20963
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09356
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16585
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5107
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51919
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.86278
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.83569
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.81178
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.79101
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.77336
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.75883
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.74738
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.73902
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.73374
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.73152
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.73237
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.73629
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270458
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528161
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809339
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117277
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433506
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745905
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.110478
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564908
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.108554
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.777565
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50744
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22766
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13052
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48897
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54519
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51592
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.62655
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.59988
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.57633
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.55588
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.53851
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.5242
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.51294
á(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.50472
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.49952
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.49734
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.49819
(341.81, 7.11, 373.27) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.50207
(341.81, 7.11, 373.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269588
