¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85163
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60373
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8141
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.28042
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06337
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34822
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412411
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653443
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914703
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195058
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492249
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816637
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.170491
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.561172
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.987146
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.446059
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.957269
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53001
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17434
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89408
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69482
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61368
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66677
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88171
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37378
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16652
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49857
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428836
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671216
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933992
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214588
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513519
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.839886
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196209
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589517
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.015789
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.477346
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.992573
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5694
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21692
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94089
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74368
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66516
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72754
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95157
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4692
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27229
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65276
µ(377.95, 16.01, 285.35) (400.30, 8.69, 315.27) (0.81, 2.16, 0.81) Human 24.9903
(377.95, 16.01, 285.35) (400.30, 8.69, 315.27) (0.81, 2.16, 0.81) Human 24.97578
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445405
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689148
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95346
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23435
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.535047
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.863424
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.222256
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.618234
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.044457
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.509133
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02826
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60949
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26024
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98859
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79583
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71779
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78785
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02476
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56649
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38076
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81083
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462119
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707242
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973107
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254342
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.556834
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.887101
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.248631
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.647321
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.073566
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.541424
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06452
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6503
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30433
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03306
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84901
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77531
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8495
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10771
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66598
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49713
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99433
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478975
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725493
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992931
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274567
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.578878
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910863
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.275333
¯(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.67678
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.103123
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.57437
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10136
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69178
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34918
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07801
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90321
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83415
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91254
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19244
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76772
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59683
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18806
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78378
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860571
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057516
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295021
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601178
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.935464
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.302363
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704822
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.133121
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.608123
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13877
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73238
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39452
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12383
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95204
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89419
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97697
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27897
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87232
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.71362
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38664
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90784
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162326
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437765
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455451
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651695
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960354
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.329718
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732544
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.163567
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.642202
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17676
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77342
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43959
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17053
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00183
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95201
Ğ(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04308
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3675
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97139
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.83328
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59024
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925175
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181106
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45813
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758959
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.022773
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.08485
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357399
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.760496
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.194457
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.676715
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21533
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81512
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4848
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21812
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05264
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00977
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11215
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45808
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.06777
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.96336
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79891
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942734
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200058
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478696
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781311
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111129
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471839
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.547651
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788842
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.225798
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.711736
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25449
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8575
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52753
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26871
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10449
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06874
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18268
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55028
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.1664
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10636
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0129
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960474
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219231
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499461
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803895
Ö(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135786
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498865
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890697
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.998466
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.257585
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.747265
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2943
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90055
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57104
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32036
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15856
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12892
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25483
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.644
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.27056
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.25277
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.87614
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978381
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238556
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52041
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826723
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160703
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526158
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91575
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337321
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.483239
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.783302
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33319
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94428
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61534
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36752
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21573
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19032
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33527
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73965
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38973
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40264
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.08193
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996424
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258109
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54163
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849795
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185866
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55377
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9462
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371343
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840975
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.983983
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37266
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9887
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66042
Û(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41559
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27184
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25296
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41728
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83782
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50654
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.55603
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.2978
