¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
• (425.26, 14.90, 245.52) (446.31, 8.75, 254.23) (0.81, 2.16, 0.81) Human 6.473833
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17487
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83489
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58889
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37679
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14604
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02017
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54873
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95539
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38857
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85073
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139414
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455126
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801665
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18365
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603516
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065659
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582321
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16348
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82191
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57403
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42902
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20514
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0876
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51017
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91463
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34527
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80474
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131316
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44625
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791891
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172853
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594733
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056525
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572053
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1519
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80873
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.24998
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.2365
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.28153
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.35924
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47373
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87598
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30431
à(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89431
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123103
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437245
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782003
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161911
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582589
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047206
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561608
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14009
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79532
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.05779
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.06315
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.10632
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.19844
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.32554
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83951
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48642
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114785
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428183
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771982
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150869
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570324
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037153
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55102
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12815
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78175
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.87415
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.89696
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.93836
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.04388
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.17034
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.40204
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81191
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106384
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418956
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761875
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139686
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557917
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023286
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54027
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11599
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.73346
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.70018
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.73755
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.78038
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.89527
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.03658
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.2624
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.65387
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097885
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409651
æ(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751624
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128379
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545349
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009268
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529314
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10369
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.56492
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.54872
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.58458
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.64078
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.75232
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.90753
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.12775
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.55535
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089279
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400248
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741279
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116943
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532665
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995117
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51825
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09116
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.40359
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.40329
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.43772
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.5064
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.61477
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.78301
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.01838
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.55444
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080603
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390716
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730803
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105394
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519835
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98509
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507044
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0785
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.24908
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.2636
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.29668
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.37704
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.48239
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.66283
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.92087
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 11.5535
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071824
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381088
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720254
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09372
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507011
ì(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976372
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495661
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06571
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.10104
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.12936
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.16117
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.25244
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.35494
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.54681
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.82631
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33355
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062966
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371387
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709568
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081918
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499039
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967478
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484164
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.993681
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.971846
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.00033
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.03652
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.13242
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.24386
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.43479
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.73459
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97354
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054018
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361603
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698821
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071256
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490897
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958385
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472486
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.857115
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.848884
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.876271
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.923365
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.01678
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.13985
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.32663
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.64564
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62859
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044987
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351704
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68797
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063794
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482574
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949099
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460675
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.726102
é(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.730606
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.756953
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.814291
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.905345
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.03937
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.22218
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.55938
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29791
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11638
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035895
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341757
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67893
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056169
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474103
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939598
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448735
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.600367
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.616804
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.642167
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.709134
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.797934
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.942278
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.12919
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.49199
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98067
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76977
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026674
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331687
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671894
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048367
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465436
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929944
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43669
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.573862
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.541022
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.531722
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.607739
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.694393
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.848463
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.05349
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 10.49105
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86787
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48081
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017416
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323888
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664697
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040422
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456632
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920074
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424496
(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985452
Ö(426.52, 14.93, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59115
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.662037
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.632857
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.605721
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.757809
(426.52, 14.93, 246.04) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.980051
