¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(345.70, 6.92, 371.43) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.11298
‚(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54768
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69788
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00093
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53731
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40423
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72074
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67081
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353112
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657953
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990791
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355599
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757113
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131156
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37009
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60327
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48044
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56221
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71505
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02063
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56107
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43338
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75737
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71818
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368412
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67464
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009066
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375668
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779242
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124464
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3227
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59092
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46608
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57606
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7314
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03968
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.584
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46159
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79282
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76398
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383713
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691329
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027352
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395761
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77957
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118134
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27204
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57794
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47721
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58928
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.747
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05805
‚(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60614
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48874
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82692
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8082
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399075
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708085
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045656
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415865
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774027
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112163
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21823
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56442
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48716
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60176
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76178
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0757
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6274
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51487
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8598
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85077
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414421
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724829
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063991
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436018
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768803
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106517
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16133
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55033
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49575
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61363
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77578
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09266
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64785
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89138
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89167
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429752
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741568
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082332
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452308
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763923
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101193
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1015
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53567
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50306
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62475
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78897
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10889
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66741
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56405
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92167
†(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93088
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445138
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758337
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10069
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448088
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759352
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096275
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03889
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52043
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50905
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63527
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80135
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1244
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6861
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58705
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95062
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96837
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460492
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775083
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119037
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444149
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755114
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091675
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977023
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50465
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51373
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64504
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81293
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13916
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70396
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60896
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97822
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475848
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791842
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137407
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440507
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751146
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087411
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913324
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48838
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51708
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65413
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82365
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1532
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72089
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62981
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00447
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491188
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808589
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149566
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437137
†(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747548
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083514
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846487
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4762
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51373
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66251
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83356
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16651
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73693
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64956
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02932
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506512
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82533
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146738
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434111
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74427
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07992
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776599
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47596
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48445
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67019
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84264
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17906
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75209
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66819
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05282
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521853
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842077
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144171
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431353
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741284
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076717
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703861
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45042
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45407
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67714
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85086
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19084
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76632
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68571
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07485
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537131
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858795
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141892
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428906
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738648
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073832
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628443
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42393
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42266
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68339
ƒ(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85826
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20189
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77963
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70208
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09553
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552432
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873396
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139873
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426722
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73629
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071302
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561749
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38435
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39025
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68889
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86479
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21215
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79203
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71737
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11477
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567678
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871802
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138162
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424867
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734282
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077142
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518004
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31014
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35684
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69371
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8705
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22165
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8035
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73148
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13257
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582921
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870434
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136681
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423293
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745907
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098896
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470655
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23373
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32247
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6978
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8753
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23033
(345.03, 7.02, 371.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81399
