¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(328.71, 7.28, 378.99) (331.05, 1.37, 355.25) (0.81, 2.16, 0.81) Human 8.016516
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.145314
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.129228
Õ(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.29178
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.992605
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.204074
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.434057
(329.18, 7.33, 377.33) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.66954
(329.18, 7.33, 377.33) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 21.60068
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.27132
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.567268
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.955177
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.418238
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.943505
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.520846
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.142215
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382128
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641232
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923717
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232779
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.561461
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.516179
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.473309
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.437497
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.404781
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.385514
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.370573
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.256686
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.237439
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.219698
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.203444
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.275268
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.972735
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.28951
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.521858
(329.18, 7.33, 377.33) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.55147
(329.18, 7.33, 377.33) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 20.137
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.02589
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.35384
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.767827
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.252426
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.79569
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.388223
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.022538
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383471
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64272
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925333
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23454
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574175
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.60315
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.558774
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.520455
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.488636
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.466311
Õ(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.449957
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.334468
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.315017
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.297086
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.280659
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.265719
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.953162
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.378396
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.093668
(329.18, 7.33, 377.33) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 17.43754
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.53603
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.794308
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.151814
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.589996
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.094653
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.654735
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.261511
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.050413
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384782
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64417
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926903
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23625
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57608
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.696689
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.653234
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.615898
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.582122
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.557693
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.54132
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.415395
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.39573
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.377602
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.360993
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.345889
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.93389
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.470878
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.066333
(329.18, 7.33, 377.33) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 19.70956
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.28349
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.575517
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.960377
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.421044
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.944411
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.520232
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.140373
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.128214
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38611
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645584
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928473
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237974
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577977
×(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953098
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.758814
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.720835
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.687401
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.662857
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.640463
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.499607
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.479718
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.461386
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.44459
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.429314
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.914917
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.567111
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.039454
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.8299
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.04538
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.368556
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.77878
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.260377
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.801222
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.391788
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.207011
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.209176
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387383
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647008
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930007
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239656
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579817
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955163
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371314
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835235
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.797816
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.772928
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.749705
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.874534
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.56713
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.548582
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.531592
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.51614
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.896242
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.66727
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.013028
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.56934
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.820584
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.172565
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.606345
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.107457
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.66465
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.290476
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.291245
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.293435
Î(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388685
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648411
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931526
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241311
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581646
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957187
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373573
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837736
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.042761
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.016533
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.992026
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.969218
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.658118
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.639349
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.622155
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.606517
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.877866
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.703865
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.987056
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.32388
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.608095
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.986771
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.442466
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.961796
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.534301
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.378148
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.378926
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.381144
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389929
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649768
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933033
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242967
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583462
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959188
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375791
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840256
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.14225
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.115696
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.090888
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.062478
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.752851
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.73385
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.716444
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.700612
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.859792
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.681768
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.961534
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.09233
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.407016
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.810466
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.286583
Ñ(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.822944
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.470095
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.469427
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.470214
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.47246
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391191
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651104
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934515
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244576
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585251
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961147
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377989
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.268608
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.091638
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.061611
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.036485
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.013074
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.851505
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.832265
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.814638
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.798605
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.842015
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.660051
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.979558
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.873625
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.216527
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.643011
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.138184
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.69049
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.565162
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.564486
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.565284
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.567559
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392422
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652465
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935951
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246199
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586999
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963098
(329.18, 7.33, 377.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380151
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.22169
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.183194
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.147241
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.121841
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.098658
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.954275
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.934783
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.916926
(329.18, 7.33, 377.33) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.900685
