¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ş (381.81, 10.71, 321.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.950158
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.082154
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.65439
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9372
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91879
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4708
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71542
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.512637
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.615225
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.726012
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.845815
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.974378
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.112663
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.26178
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.423012
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.597854
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.789281
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.003536
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.272891
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.666133
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199319
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569272
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987588
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48435
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.690698
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.126782
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.740973
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.690764
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9435
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93786
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56941
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74293
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.513651
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.616306
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.726954
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.846823
ú (381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.97546
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.113828
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.263035
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.424367
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.599325
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.79104
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.005463
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.241048
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.501028
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.789337
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.116858
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.494655
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.923631
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.424104
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.032194
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.771448
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.723417
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95067
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95798
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67052
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77469
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.514825
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.617555
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.728069
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.848014
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.976738
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.115201
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.264516
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.42597
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.601062
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.793073
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.007689
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.243493
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.503732
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.792337
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.121723
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.50015
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.929889
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.436469
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.04669
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.802838
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.734454
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95872
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97917
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77418
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.81028
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.516159
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.618975
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.729352
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.849389
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.978212
ø (381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.116786
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.266225
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.427817
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.603065
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.795377
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.010212
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.24627
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.506797
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.795742
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.12701
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.506124
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.936691
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.449434
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.061893
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.835151
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.746502
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96765
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00142
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88043
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.86253
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.517653
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.620565
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.730807
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.850946
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.979883
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.118582
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.268162
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.42991
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.605335
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.797955
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.013033
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.249373
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.510225
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.799548
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.132722
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.512578
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.944043
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.463007
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.077817
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.868402
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.759564
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97746
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02475
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98935
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.91905
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.519305
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.622324
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.732432
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.852686
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.981749
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.12059
ö (381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.270325
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.43225
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.607873
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.800805
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.016156
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.252804
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.514016
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.803758
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.138859
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.519513
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.951942
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.477191
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.095865
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.902597
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.77365
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98816
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04916
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1256
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.97989
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.521118
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.624255
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.734366
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.854609
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.983813
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.122808
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.272717
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.434836
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.610679
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.803927
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.019576
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.256567
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.518174
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.808376
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.145422
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.526932
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.961408
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.49199
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.12489
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.930367
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.78876
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99974
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07465
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10668
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.29003
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.523092
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.626357
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.736608
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.856715
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.986072
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.125238
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.275338
ö (381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.43767
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.613752
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.807325
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.023297
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.26066
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.522696
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.813399
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.152414
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.534834
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.974697
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.507409
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.154698
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.943789
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.804908
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01222
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10125
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.11297
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.46489
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.525225
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.628628
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.739031
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.859006
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.988529
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.127881
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.278187
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.440752
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.617095
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.810998
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.027318
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.265083
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.527585
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.819957
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.159835
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.543226
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.988517
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.523451
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.185291
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.958074
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.822097
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0256
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12895
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12191
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.64646
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.527519
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.63107
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.741637
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.86148
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.991183
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.130735
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.281266
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.44408
!(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.620706
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.814944
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.031641
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.269839
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.53284
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.826949
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.167686
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.552103
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.002875
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.540121
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.216693
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.973224
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.840332
(381.62, 10.67, 321.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03987
