¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™ (422.97, 14.95, 246.48) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.244889
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.08624
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.15181
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.14406
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.12334
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.12267
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553534
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766039
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408872
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674034
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963508
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280704
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62977
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015605
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444277
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923246
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461749
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0715
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74449
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46266
(422.31, 14.96, 246.51) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.87778
(422.31, 14.96, 246.51) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.87761
(422.31, 14.96, 246.51) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.87975
(422.31, 14.96, 246.51) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.88421
(422.31, 14.96, 246.51) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.891
(422.31, 14.96, 246.51) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.90011
Ø(422.31, 14.96, 246.51) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 11.91156
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.65239
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.63792
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.30905
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.16783
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.14353
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.13931
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.13864
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548234
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760297
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402972
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667598
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956483
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273007
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621245
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006196
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433769
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91149
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448483
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05577
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72375
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46332
(422.31, 14.96, 246.51) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.07023
(422.31, 14.96, 246.51) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.07045
(422.31, 14.96, 246.51) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.07304
(422.31, 14.96, 246.51) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.07797
(422.31, 14.96, 246.51) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.08527
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92104
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.93235
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.36242
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.34381
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.3288
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.18741
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.16308
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.15886
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.15817
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542985
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.754613
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397151
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66126
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949544
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265408
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612864
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996872
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423452
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899899
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435407
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03788
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70339
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46444
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24668
Â(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31027
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5953
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90364
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64756
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86081
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.34979
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.78067
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.0781
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.35217
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.2106
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.2028
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.19856
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.19786
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.537789
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748983
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978137
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654994
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942694
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257866
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604607
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987707
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41322
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88845
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422507
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0203
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68334
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44271
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25938
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3387
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50666
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74642
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44889
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.85357
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.82845
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.80687
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.7888
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.77423
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.64673
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.54627
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.45045
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.532646
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743412
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972085
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648824
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935938
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250488
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596423
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978681
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403162
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877164
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409801
Ä(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00299
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66362
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42005
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28369
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27147
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40657
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59315
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25437
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.88343
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.85826
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.83663
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.81852
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.80392
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.7928
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.3905
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.3862
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.527554
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737898
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966094
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642712
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929266
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243152
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588372
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969734
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393217
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86606
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397285
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986002
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64425
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39777
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23307
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18835
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30474
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45184
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06392
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.9169
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.89167
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.86999
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.85184
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.83719
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.82604
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.42485
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.42052
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.58513
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522517
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732445
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96017
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208013
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922715
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235941
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580417
¾(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960958
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383437
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855124
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384941
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969263
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62519
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37588
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18437
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10676
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20403
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33423
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87752
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.95401
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.92871
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.90697
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.88877
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.87408
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.8629
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.46293
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.45859
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517534
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727049
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95431
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20171
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916248
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228828
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57261
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952308
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373801
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844325
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37278
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95285
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60648
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35438
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14703
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02674
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10564
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21941
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68625
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.99479
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.96942
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.94762
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.92936
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.91463
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.51277
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.50479
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.50042
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.512606
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.721713
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948516
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19548
Ã(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909871
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221848
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564884
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943746
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364326
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833689
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360821
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936728
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58812
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33327
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11059
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94824
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00949
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10738
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54022
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17036
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.01385
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.99197
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 17.97366
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.57012
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.55847
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.55045
(422.31, 14.96, 246.51) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.54678
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.507735
(422.31, 14.96, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.716441
