¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252933
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02842
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22349
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66327
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43122
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57222
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42253
(363.78, 7.06, 351.36) (343.95, 1.16, 380.20) (0.81, 2.16, 0.81) Human 21.50117
(363.78, 7.06, 351.36) (343.95, 1.16, 380.20) (0.81, 2.16, 0.81) Human 21.47601
(363.78, 7.06, 351.36) (343.95, 1.16, 380.20) (0.81, 2.16, 0.81) Human 21.46769
(363.78, 7.06, 351.36) (343.95, 1.16, 380.20) (0.81, 2.16, 0.81) Human 21.46443
(363.78, 7.06, 351.36) (343.95, 1.16, 380.20) (0.81, 2.16, 0.81) Human 21.46618
(363.78, 7.06, 351.36) (343.95, 1.16, 380.20) (0.81, 2.16, 0.81) Human 21.47957
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639725
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839273
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054725
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287928
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541151
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817026
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118599
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449662
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81457
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218782
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668867
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173017
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741432
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38708
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12673
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98233
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98319
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16951
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58859
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34999
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46251
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14347
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631776
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830731
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045487
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277922
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530272
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805173
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105649
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435385
†(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798823
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201345
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649405
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151123
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716681
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35892
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0943
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94464
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93889
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11669
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50894
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27063
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36527
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87275
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623977
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822324
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03642
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268095
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519594
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79351
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092871
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421374
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78337
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184179
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630264
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129655
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692409
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33123
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06252
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90773
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89548
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06496
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43101
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89374
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27055
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61948
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07635
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.616324
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814079
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027503
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258435
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509104
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782071
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080386
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407612
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768209
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167332
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611485
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108558
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668579
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30413
ˆ(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03135
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87156
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85303
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01434
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35469
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7037
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92568
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48716
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32239
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.608757
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.805954
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018703
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248939
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498799
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770823
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068065
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394114
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753306
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150795
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593062
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087897
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645247
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27754
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00082
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83616
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81141
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96481
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28327
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63656
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4601
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32418
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16724
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601356
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797988
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010132
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239599
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488683
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759783
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055989
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380843
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738639
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134591
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574972
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067642
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622335
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25148
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97092
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80146
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77073
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91639
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22646
Š(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57205
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18443
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80577
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01441
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.594094
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.790169
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001665
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230456
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478722
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748962
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044157
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367861
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724307
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11869
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557247
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047773
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599916
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22594
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94163
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7675
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73088
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86904
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17104
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51009
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77592
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02039
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85509
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586967
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782471
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993362
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221518
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468963
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738335
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032537
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355089
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710244
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103103
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53987
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028302
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577929
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20095
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91297
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73428
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68571
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82274
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11702
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45073
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45918
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3222
(363.78, 7.06, 351.36) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.99565
(363.78, 7.06, 351.36) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.96295
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579948
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774949
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985228
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212674
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459434
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727945
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021146
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342593
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696465
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087822
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522839
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009216
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556415
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17649
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88489
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70176
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61729
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76078
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06448
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3938
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.395
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0012
(363.78, 7.06, 351.36) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.71062
(363.78, 7.06, 351.36) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.6787
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573083
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76754
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977273
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204061
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450023
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717721
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009985
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330335
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682939
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072851
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506176
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990542
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535363
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15256
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85744
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66998
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56008
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68086
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78512
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3298
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33365
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71773
(363.78, 7.06, 351.36) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.43734
(363.78, 7.06, 351.36) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 19.40617
(363.78, 7.06, 351.36) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 23.48871
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.566353
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760302
“(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969445
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195597
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44086
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707719
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999077
(363.78, 7.06, 351.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318333
