¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(346.43, 6.89, 370.69) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.59131
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700086
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061087
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459297
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900755
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392736
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944364
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56698
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27514
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08756
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02889
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13218
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23604
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06008
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56376
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02095
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49634
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80413
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10059
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49937
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95495
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52106
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15071
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89882
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363399
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69126
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05136
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448577
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888819
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379406
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92936
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54999
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25573
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06517
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00279
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10142
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16898
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98534
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55442
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01104
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4814
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82099
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11805
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4288
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8112
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33871
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95635
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65064
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27823
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355223
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682367
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041533
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4377
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876736
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365882
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914143
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53275
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23606
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0425
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97637
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07025
‚(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1186
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91235
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54731
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00077
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46897
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84089
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1386
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45011
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77623
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16299
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76914
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41902
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21034
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346977
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673297
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031561
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426667
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864464
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352173
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898726
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5153
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2161
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0195
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94962
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03872
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13369
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84107
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54242
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99141
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4591
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86379
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16232
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47468
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8017
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22649
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58885
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22665
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96238
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338578
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664086
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021427
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415484
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852036
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338272
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883093
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49759
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19592
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99623
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92251
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00677
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1501
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80331
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53974
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98446
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45177
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88974
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18918
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50249
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87317
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34188
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68891
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05259
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72399
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33009
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654783
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011135
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404146
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839419
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324212
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86729
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47968
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17546
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97272
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89514
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97452
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16787
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8227
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53927
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97987
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44691
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91878
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21924
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53368
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01153
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46221
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81368
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18213
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56856
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321479
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64537
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999339
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392649
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826701
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309986
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851293
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46159
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1548
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9489
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86743
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9419
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.187
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84355
…(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58375
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97769
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4446
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94151
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25252
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60233
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15513
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58759
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94374
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31714
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87541
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31277
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635804
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987611
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38021
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813796
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295562
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835083
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44322
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13388
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92483
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83946
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90893
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17608
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86589
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66269
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02804
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44474
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9417
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28905
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74267
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30413
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71816
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07921
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45781
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64284
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303946
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626144
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975874
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364796
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800762
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280995
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818716
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42472
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11275
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90052
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80209
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8757
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13636
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88973
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74484
…(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11406
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50335
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94456
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3537
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88821
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45869
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85413
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22035
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17492
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47312
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295037
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616374
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964006
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349264
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785582
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266267
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802185
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40599
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0914
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87596
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76449
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84212
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0963
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9151
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83025
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20345
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59708
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01275
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49591
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03907
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61902
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99556
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66371
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97271
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286004
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606486
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952116
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333619
(346.06, 6.91, 371.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768167
